"","Respondent_ID_2016","year","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"828","4712504","2016","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Health","Economy",NA,"No Qualification","Female",64,"NESB","Roman Catholic","Working","Large Town","50,001-60,000","3337"
"829","4712504","2019","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Taxation","Economy",NA,"No Qualification","Female",67,"NESB","Roman Catholic","Working","Major City","20,001-25,000","3337"
"830","4716224","2016","Labor","Extremely Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Taxation","Health",NA,"Undergraduate","Male",57,"Australia","Roman Catholic","Middle","Major City","30,001-35,000","3156"
"831","4718016","2019","Greens","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Environment","Health","Labor","No Qualification","Female",54,"Australia","No Religion","Working","Major City","60,001-70,000","3810"
"832","4734085","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","Liberal","No Difference","No Difference","No Difference","Labor","Liberal","Liberal","No Difference","No Difference","Refugees","Superannuation",NA,"Trade","Male",68,"Australia","No Religion","Middle","Major City","90,001-100,000","3186"
"833","4734085","2019","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","No Difference","Economy","Health",NA,"Trade","Male",71,"Australia","No Religion","Middle","Major City","100,001-110,000","3186"
"834","4735444","2016","Labor","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","Labor","Environment","Economy",NA,"Postgraduate","Male",67,"Australia","No Religion","Middle","Large Country Town","25,001-30,000","3465"
"835","4754329","2016","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA,"Postgraduate","Male",66,"ESB","No Religion","Middle","Major City","150,001-160,000","3137"
"836","4754329","2019","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Education",NA,"Postgraduate","Male",69,"ESB","No Religion","Middle","Rural","130,001-140,000","3137"
"837","4761931","2016","Greens","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Liberal","No Difference","Environment","Education","Labor","No Qualification","Male",63,"Australia","No Religion","Middle","Major City","80,001-90,000","3081"
"838","4761931","2019","Greens","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Liberal","Labor","Climate","Environment","Labor","No Qualification","Male",66,"Australia","No Religion","None","Major City","15,001-20,000","3081"
"839","4764552","2019","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA,"No Qualification","Male",73,"Australia","Anglican","Upper","Major City",">180,000","3186"
"840","4765740","2016","Liberal","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","No Difference","Labor","No Difference","Liberal","Labor","No Difference","Labor","Liberal","Liberal","Economy","Health","Coalition","Bachelor","Male",29,"NESB","Buddhist","Working","Major City","45,001-50,000","3072"
"841","4765752","2016","Greens","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","No Difference","Labor","No Difference","Refugees","Climate","Labor","Postgraduate","Female",53,"Australia","No Religion","Middle","Major City","110,001-120,000","3016"
"842","4791312","2019","Independent","Quite Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Labor","Labor","No Difference","No Difference","Environment","Climate","Labor","Postgraduate","Female",67,"Australia","Anglican","Middle","Rural","70,001-80,000","3658"
"843","4792821","2016","Greens","Quite Important","Not Very Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","Labor","No Difference","Climate","Environment","Labor","Postgraduate","Female",53,"Australia","No Religion","Middle","Major City","160,001-180,000","3056"
"844","4800005","2016","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","Health","Education",NA,"Non-Trade","Male",70,"Australia","Anglican","Middle","Major City","110,001-120,000","3040"
"845","4800005","2019","Labor","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","Labor","Education","Economy",NA,"Non-Trade","Male",73,"Australia","Anglican","Working","Major City","80,001-90,000","3040"
"846","4800485","2016","Independent","Not Very Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","No Difference","No Difference","Labor","No Difference","Liberal","No Difference","No Difference","No Difference","No Difference","Liberal","Health","Refugees","Labor","Bachelor","Female",36,"Australia","No Religion","Middle","Major City","130,001-140,000","3113"
"847","4809390","2019","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA,"Postgraduate","Male",45,"NESB","Methodist","Working","Major City","90,001-100,000","3805"
"848","4829262","2016","National","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Labor","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Refugees","Education",NA,"Trade","Male",65,"NESB","Roman Catholic","Working","Large Town","15,001-20,000","3677"
"849","4835017","2016","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Immigration","Economy",NA,"Postgraduate","Male",68,"NESB","Anglican","Middle","Major City","25,001-30,000","3076"
"850","4848133","2019","Palmer's United","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Liberal","Liberal","Labor","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Immigration","Health","Coalition","No Qualification","Male",66,"Australia","No Religion","Working","Major City","60,001-70,000","3153"
"851","4850183","2019","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Taxation",NA,"Bachelor","Female",23,"Australia","No Religion","Middle","Major City","150,001-160,000","3095"
"852","4862643","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Debt","Economy",NA,"Trade","Male",68,"Australia","Roman Catholic","Middle","Major City","45,001-50,000","3152"
"853","4862643","2019","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA,"Trade","Male",71,"Australia","Roman Catholic","Middle","Major City","35,001-40,000","3152"
"854","4867755","2016","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Labor","Liberal","Taxation","Immigration",NA,"Postgraduate","Male",41,"Australia","Anglican","Middle","Major City",">180,000","3166"
"855","4890902","2016","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Labor","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Labor","Liberal","Economy","Superannuation",NA,"Trade","Male",58,"Australia","No Religion","Working","Major City","70,001-80,000","3152"
"856","4890902","2019","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA,"Trade","Male",61,"Australia","No Religion","Middle","Major City","70,001-80,000","3152"
"857","4910001","2019","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","No Difference","Labor","Liberal","Environment","Education",NA,"Associate Diploma","Male",51,"Australia","No Religion","Working","Large Country Town","120,001-130,000","3429"
"858","4916206","2019","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA,"Bachelor","Male",67,"NESB","Jewish","None","Major City","50,001-60,000","3161"
"859","4923339","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Health","Education",NA,"Postgraduate","Female",73,"Australia","No Religion","Middle","Major City","70,001-80,000","3144"
"860","4923339","2019","Independent","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Health","Education","Labor","Postgraduate","Female",76,"Australia","No Religion","Middle","Major City","80,001-90,000","3144"
"861","4924112","2016","Informal","Not Very Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Superannuation","Economy",NA,"Associate Diploma","Male",73,"Australia","Anglican","Middle","Major City","50,001-60,000","3145"
"862","4925689","2016","Greens","Not Very Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Refugees","Education","Labor","No Qualification","Male",24,"Australia","No Religion","Middle","Major City","45,001-50,000","3079"
"863","4925689","2019","Greens","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Climate","Education","Labor","Bachelor","Male",27,"Australia","No Religion","Working","Major City","50,001-60,000","3079"
"864","4926855","2019","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Liberal","Labor","Labor","No Difference","Liberal","Labor","No Difference","No Difference","Liberal","Liberal","Health","Economy",NA,"Bachelor","Female",46,"Australia","Roman Catholic","Working","Major City","110,001-120,000","3752"
"865","4932339","2016","National","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","No Difference","Liberal","Labor","No Difference","Liberal","Labor","Liberal","No Difference","Liberal","Liberal","Health","Superannuation",NA,"Postgraduate","Female",67,"Australia","Presbyterian","Working","Small Country Town","15,001-20,000","3888"
"866","4932339","2019","National","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Education",NA,"Trade","Female",70,"Australia","Methodist","Working","Small Country Town","10,001-15,000","3888"
"867","4952539","2016","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA,"No Qualification","Male",59,"Australia","Lutheran","Middle","Rural",">180,000","3691"
"868","4952539","2019","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA,"No Qualification","Male",62,"Australia","Lutheran","Middle","Rural","80,001-90,000","3691"
"869","4966153","2016","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Quite Important","No Difference","Liberal","Labor","No Difference","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Immigration","Refugees",NA,"Trade","Male",64,"Australia","Roman Catholic","Working","Major City","45,001-50,000","3219"
"870","4966153","2019","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Economy","Immigration",NA,"Trade","Male",67,"Australia","Roman Catholic","Middle","Major City","50,001-60,000","3219"
"871","4970360","2016","National","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Education",NA,"No Qualification","Female",67,"Australia","Roman Catholic","None","Small Country Town","70,001-80,000","3056"
"872","4970360","2019","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment",NA,"No Qualification","Female",70,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","3056"
"873","4986680","2016","Labor","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Climate","Debt",NA,"Associate Diploma","Male",54,"ESB","No Religion","Middle","Major City","110,001-120,000","3031"
"874","4986680","2019","Labor","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","No Difference","No Difference","Labor","Labor","Labor","No Difference","No Difference","Health","Refugees",NA,"Associate Diploma","Male",57,"ESB","No Religion","Working","Major City","110,001-120,000","3031"
"875","5008892","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Debt",NA,"Postgraduate","Female",74,"ESB","Baptist","Middle","Major City","20,001-25,000","3085"
"876","5019061","2019","Liberal","Not Very Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Education","Health",NA,"Non-Trade","Female",56,"Australia","Christian","Working","Major City","25,001-30,000","3550"
"877","5030168","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Debt",NA,"Non-Trade","Female",73,"ESB","Methodist","Middle","Small Country Town","25,001-30,000","3922"
"878","5030168","2019","Liberal","Not Very Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA,"No Qualification","Female",76,"ESB","Methodist","Middle","Small Country Town","25,001-30,000","3922"
"879","5033753","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Labor","Labor","Labor","Liberal","No Difference","No Difference","Labor","No Difference","Liberal","Economy","Refugees",NA,"Postgraduate","Male",65,"Australia","No Religion","Middle","Major City",">180,000","3095"
"880","5033753","2019","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Liberal","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Labor","Liberal","Health","Education",NA,"Bachelor","Male",68,"Australia","No Religion","Middle","Major City",">180,000","3095"
"881","5034304","2016","Labor","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Labor","Liberal","Labor","Labor","Liberal","Labor","Liberal","No Difference","No Difference","Liberal","Taxation","Health",NA,"Postgraduate","Male",47,"NESB","Roman Catholic","Middle","Major City","100,001-110,000","3976"
"882","5034304","2019","Liberal","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Economy","Taxation",NA,"Postgraduate","Male",50,"NESB","Roman Catholic","Middle","Major City","160,001-180,000","3976"
"883","5054221","2016","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Liberal","Labor","Labor","Labor","Labor","Liberal","Health","Economy",NA,"Postgraduate","Male",51,"NESB","Muslim","Working","Major City","40,001-45,000","3076"
"884","5054221","2019","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Health","Education",NA,"Postgraduate","Male",54,"NESB","Muslim","Working","Major City","80,001-90,000","3076"
"885","5061695","2019","Labor","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Environment",NA,"Postgraduate","Female",65,"Australia","No Religion","Middle","Rural","70,001-80,000","3956"
"886","5090689","2019","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Liberal","Labor","Labor","Labor","Labor","Liberal","Environment","Climate",NA,"Postgraduate","Male",41,"NESB","Roman Catholic","Middle","Major City",">180,000","3052"
"887","5092281","2016","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Refugees",NA,"Postgraduate","Female",74,"Australia","No Religion","Middle","Major City","15,001-20,000","3350"
"888","5092281","2019","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Climate",NA,"Postgraduate","Female",77,"Australia","No Religion","Working","Major City","20,001-25,000","3350"
"889","5099536","2016","Liberal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Education",NA,"Postgraduate","Male",54,"NESB","No Religion","Working","Major City","140,001-150,000","3027"
"890","5099536","2019","Liberal","Extremely Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Labor","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA,"Postgraduate","Male",57,"NESB","Buddhist","Working","Major City","150,001-160,000","3027"
"891","5101346","2019","Labor","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Labor","Liberal","Labor","Labor","Labor","Labor","Liberal","Labor","Labor","Labor","Economy","Health",NA,"Postgraduate","Female",44,"Australia","Roman Catholic","Working","Major City","80,001-90,000","3810"
"892","5106821","2019","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Economy","Taxation",NA,"Bachelor","Male",52,"Australia","Christian","Middle","Major City","130,001-140,000","3089"
"893","5124797","2016","Greens","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Health","Education","Labor","Bachelor","Female",40,"Australia","No Religion","Middle","Rural","140,001-150,000","3540"
"894","5124797","2019","Independent","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Health","Environment","Labor","Bachelor","Female",43,"Australia","Roman Catholic","Middle","Rural","150,001-160,000","3540"
"895","5146713","2016","Greens","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Liberal","Labor","Taxation","Environment","Labor","Bachelor","Male",24,"Australia","No Religion","Middle","Major City","25,001-30,000","6020"
"896","5146713","2019","Greens","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Taxation","Labor","Postgraduate","Male",27,"Australia","Anglican","Middle","Major City","20,001-25,000","6020"
"897","5147734","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Debt","Health",NA,"No Qualification","Male",65,"ESB","Anglican","None","Major City","30,001-35,000","6062"
"898","5147734","2019","Liberal","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA,"No Qualification","Male",68,"ESB","Christian","Middle","Major City","45,001-50,000","6062"
"899","5154392","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Economy","Education",NA,"Bachelor","Male",72,"Australia","Roman Catholic","Working","Major City","90,001-100,000","6021"
"900","5154392","2019","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Superannuation","Debt",NA,"Bachelor","Male",75,"Australia","Roman Catholic","Working","Major City","80,001-90,000","6021"
"901","5158291","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","No Difference","Labor","Labor","No Difference","No Difference","Liberal","Labor","No Difference","No Difference","Climate","Refugees",NA,"Bachelor","Male",70,"Australia","Anglican","Working","Major City","20,001-25,000","6011"
"902","5158291","2019","Liberal","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Superannuation","Taxation",NA,"Bachelor","Male",73,"Australia","Anglican","Working","Major City","60,001-70,000","6011"
"903","5160024","2016","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","No Difference","No Difference","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Debt","Economy",NA,"Bachelor","Male",72,"Australia","No Religion","Middle","Major City",">180,000","6018"
