"","Respondent_ID_2016","year","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"675","4265365","2016","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Superannuation","Health",NA,"Non-Trade","Female",51,"Australia","Anglican","Middle","Major City","110,001-120,000","5045"
"676","4265365","2019","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Superannuation","Economy",NA,"Non-Trade","Female",54,"Australia","Methodist","Middle","Major City",">180,000","5045"
"677","4269174","2016","Labor","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Labor","Liberal","No Difference","No Difference","Liberal","Labor","Liberal","No Difference","Labor","Liberal","Health","Refugees",NA,"Associate Diploma","Female",63,"Australia","Methodist","Working","Major City","50,001-60,000","5162"
"678","4269174","2019","Labor","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Environment","Climate",NA,"Associate Diploma","Female",66,"Australia","Methodist","Working","Major City","50,001-60,000","5162"
"679","4273486","2016","Liberal","Quite Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Labor","Liberal","No Difference","Liberal","Liberal","Economy","Debt",NA,"Bachelor","Male",32,"Australia","No Religion","Middle","Major City","90,001-100,000","5085"
"680","4273486","2019","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA,"Bachelor","Male",35,"Australia","No Religion","Middle","Major City","100,001-110,000","5085"
"681","4296690","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","No Difference","No Difference","Health","Education","Coalition","No Qualification","Female",73,"Australia","No Religion","Working","Major City","35,001-40,000","5089"
"682","4296690","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Environment",NA,"No Qualification","Female",76,"Australia","No Religion","Middle","Major City","40,001-45,000","5089"
"683","4297208","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA,"Non-Trade","Female",68,"Australia","No Religion","Middle","Major City","60,001-70,000","5062"
"684","4300434","2019","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Taxation","Debt",NA,"Postgraduate","Male",53,"Australia","No Religion","Middle","Major City",">180,000","5089"
"685","4301746","2019","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Liberal","Labor","Liberal","Labor","Liberal","No Difference","Labor","Labor","No Difference","No Difference","Education","Environment",NA,"No Qualification","Female",38,"Australia","No Religion","Working","Major City","120,001-130,000","5108"
"686","4302693","2016","Liberal","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","Economy","Immigration",NA,"Undergraduate","Female",64,"Australia","Baptist","Working","Major City","100,001-110,000","5093"
"687","4306240","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Health","Refugees","Labor","Trade","Male",68,"Australia","Buddhist","Working","Major City","35,001-40,000","5162"
"688","4306240","2019","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Economy","Health",NA,"Non-Trade","Male",71,"Australia","Buddhist","Working","Major City","30,001-35,000","5162"
"689","4313243","2019","Liberal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Labor","Liberal","Liberal","Taxation","Health",NA,"Trade","Male",72,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","5022"
"690","4318717","2016","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Climate","Taxation",NA,"Bachelor","Male",27,"Australia","No Religion","Middle","Major City",">180,000","5067"
"691","4318717","2019","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Labor","No Difference","Labor","Liberal","No Difference","Labor","Labor","Liberal","Liberal","Economy","Taxation",NA,"Postgraduate","Female",63,"Australia","No Religion","None","Major City","45,001-50,000","5067"
"692","4324398","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","Labor","No Difference","Economy","Debt",NA,"Postgraduate","Female",76,"NESB","No Religion","Middle","Major City","10,001-15,000","5069"
"693","4324444","2019","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Climate","Education",NA,"Postgraduate","Male",73,"ESB","No Religion","Middle","Major City","60,001-70,000","5062"
"694","4343550","2016","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Health","Economy",NA,"Bachelor","Female",48,"Australia","No Religion","Middle","Large Town","45,001-50,000","5167"
"695","4343550","2019","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA,"Bachelor","Female",51,"Australia","No Religion","Working","Large Town","50,001-60,000","5167"
"696","4345070","2016","Liberal","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Refugees","Climate",NA,"Postgraduate","Male",59,"Australia","No Religion","Middle","Major City","160,001-180,000","5041"
"697","4345070","2019","Labor","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Refugees","Immigration",NA,"Postgraduate","Male",62,"Australia","No Religion","Middle","Major City",">180,000","5041"
"698","4345820","2016","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA,"Undergraduate","Female",64,"NESB","Other","Working","Rural","15,001-20,000","5523"
"699","4354075","2016","Greens","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","No Difference","Environment","Health","Labor","Bachelor","Female",49,"ESB","No Religion","Working","Major City","60,001-70,000","5014"
"700","4354075","2019","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Climate",NA,"Bachelor","Female",52,"ESB","No Religion","Middle","Major City","60,001-70,000","5014"
"701","4356892","2016","Liberal","Not Very Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","No Difference","No Difference","Liberal","Economy","Debt",NA,"Trade","Male",77,"Australia","No Religion","Working","Major City","35,001-40,000","5012"
"702","4361188","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Health","Environment","Coalition","No Qualification","Male",56,"Australia","Presbyterian","Middle","Major City","90,001-100,000","5045"
"703","4404065","2016","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA,"No Qualification","Male",67,"Australia","Anglican","Middle","Rural","160,001-180,000","5460"
"704","4404065","2019","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA,"No Qualification","Male",70,"Australia","No Religion","Middle","Rural",">180,000","5460"
"705","4423783","2016","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Labor","Labor","Labor","No Difference","Labor","Labor","No Difference","Labor","Labor","Labor","Health","Education",NA,"Non-Trade","Female",57,"Australia","Anglican","Working","Major City","50,001-60,000","7248"
"706","4429589","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Labor","Labor","Labor","No Difference","No Difference","Labor","Liberal","No Difference","No Difference","Labor","Education","Health","Labor","Undergraduate","Male",51,"NESB","Roman Catholic","Middle","Large Country Town","15,001-20,000","7011"
"707","4439168","2016","Liberal","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Economy","Debt",NA,"Bachelor","Male",55,"Australia","No Religion","Upper","Major City",">180,000","7000"
"708","4439168","2019","Liberal","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Environment",NA,"Bachelor","Male",58,"Australia","No Religion","Upper","Major City",">180,000","7000"
"709","4449395","2016","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA,"Postgraduate","Male",61,"Australia","Roman Catholic","Middle","Major City",">180,000","7008"
"710","4449395","2019","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA,"Postgraduate","Male",64,"Australia","Roman Catholic","Middle","Major City","90,001-100,000","7008"
"711","4454946","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Taxation",NA,"Trade","Female",58,"Australia","Methodist","Working","Large Town","50,001-60,000","7315"
"712","4458930","2019","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Health","Education",NA,"Non-Trade","Female",41,"Australia","Anglican","Working","Small Country Town","80,001-90,000","7170"
"713","4464391","2019","Greens","Not Very Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","No Difference","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","No Difference","Environment","Climate","Labor","Postgraduate","Female",34,"Australia","No Religion","Middle","Major City","90,001-100,000","7052"
"714","4469951","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Debt","Education",NA,"Non-Trade","Female",79,"Australia","No Religion","Middle","Major City","25,001-30,000","7005"
"715","4489128","2016","Greens","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","No Difference","Labor","Labor","Economy","Superannuation","Labor","Bachelor","Female",57,"Australia","No Religion","Middle","Major City","30,001-35,000","3078"
"716","4527731","2016","Greens","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","No Difference","Climate","Environment","Labor","Bachelor","Male",36,"Australia","No Religion","Middle","Major City","60,001-70,000","3015"
"717","4527731","2019","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment",NA,"Postgraduate","Male",39,"Australia","No Religion","Middle","Major City","130,001-140,000","3015"
"718","4545102","2016","Labor","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Health","Refugees",NA,"Postgraduate","Female",79,"Australia","No Religion","Middle","Major City","50,001-60,000","3079"
"719","4567550","2016","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Superannuation","Taxation",NA,"Postgraduate","Male",57,"Australia","Roman Catholic","Middle","Major City","110,001-120,000","3082"
"720","4567550","2019","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Taxation","Superannuation",NA,"Bachelor","Male",60,"Australia","Roman Catholic","Middle","Major City","130,001-140,000","3082"
"721","4578162","2016","National","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","No Difference","Labor","No Difference","Superannuation","Health","Coalition","Bachelor","Female",51,"Australia","Methodist","Working","Rural","150,001-160,000","3424"
"722","4580959","2016","Liberal","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Debt","Economy",NA,"Bachelor","Female",51,"Australia","Roman Catholic","Middle","Major City","80,001-90,000","3031"
"723","4580959","2019","Liberal","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA,"Bachelor","Female",54,"Australia","Roman Catholic","Middle","Major City","80,001-90,000","3031"
"724","4582402","2016","Greens","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Climate","Health","Labor","Associate Diploma","Male",70,"Australia","Anglican","Working","Large Town","70,001-80,000","3280"
"725","4582402","2019","Greens","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Climate","Environment","Labor","Associate Diploma","Male",73,"Australia","No Religion","Middle","Large Town","70,001-80,000","3280"
"726","4592349","2016","National","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Quite Important","No Difference","Liberal","Labor","Labor","No Difference","Labor","Liberal","Liberal","No Difference","No Difference","Taxation","Health","Coalition","Trade","Female",46,"Australia","Methodist","Working","Small Country Town","35,001-40,000","3525"
"727","4600295","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Liberal","No Difference","Environment","Debt",NA,"Postgraduate","Female",71,"Australia","No Religion","Middle","Major City","90,001-100,000","3068"
"728","4610478","2016","Liberal","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","No Difference","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Debt","Economy","Coalition","Bachelor","Male",43,"Australia","No Religion","Middle","Major City","120,001-130,000","3195"
"729","4615264","2016","Liberal","Not Very Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Debt","Immigration",NA,"Non-Trade","Male",68,"Australia","No Religion","Middle","Major City","50,001-60,000","3172"
"730","4615264","2019","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA,"No Qualification","Male",71,"Australia","No Religion","Middle","Major City","50,001-60,000","3172"
"731","4620990","2016","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","Labor","Education","Health",NA,"Associate Diploma","Female",74,"Australia","Presbyterian","Middle","Major City","30,001-35,000","3192"
"732","4620990","2019","Labor","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Education",NA,"Associate Diploma","Female",77,"Australia","No Religion","Middle","Major City","35,001-40,000","3192"
"733","4631048","2019","Liberal","Extremely Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Labor","Labor","Liberal","Liberal","Economy","Taxation",NA,"Associate Diploma","Female",51,"NESB","Presbyterian","Working","Major City","70,001-80,000","3149"
"734","4632088","2016","National","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Refugees",NA,"Trade","Male",56,"Australia","Roman Catholic","Working","Large Town","110,001-120,000","3690"
"735","4632088","2019","Liberal","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA,"Trade","Male",59,"Australia","Roman Catholic","Working","Large Town","60,001-70,000","3690"
"736","4642269","2016","Labor","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Labor","Liberal","Health","Education",NA,"No Qualification","Female",84,"ESB","Anglican","Working","Large Country Town","20,001-25,000","3340"
"737","4644027","2019","Labor","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment",NA,"Postgraduate","Male",60,"ESB","No Religion","None","Major City","45,001-50,000","3911"
"738","4647092","2016","Liberal","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","No Difference","No Difference","No Difference","Liberal","Economy","Superannuation",NA,"Postgraduate","Male",62,"Australia","No Religion","Middle","Major City","110,001-120,000","3107"
"739","4647092","2019","Liberal","Extremely Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Liberal","No Difference","No Difference","No Difference","Liberal","Labor","No Difference","No Difference","Liberal","Liberal","Economy","Environment",NA,"Postgraduate","Male",65,"Australia","Methodist","Middle","Major City","120,001-130,000","3107"
"740","4650238","2016","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","No Difference","No Difference","Liberal","Liberal","Superannuation","Economy",NA,"No Qualification","Male",70,"Australia","Presbyterian","Working","Major City","60,001-70,000","3177"
"741","4652397","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Labor","Labor","No Difference","Liberal","Health","Economy",NA,"Non-Trade","Male",79,"NESB","Orthodox","Working","Major City","25,001-30,000","3105"
"742","4655627","2016","Greens","Not Very Important","Quite Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","No Difference","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Refugees","Environment","Labor","Undergraduate","Female",64,"ESB","No Religion","Working","Major City","45,001-50,000","3198"
"743","4655627","2019","Labor","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","No Difference","Climate","Refugees",NA,"Associate Diploma","Female",67,"ESB","No Religion","Working","Major City","60,001-70,000","3198"
"744","4659032","2016","Labor","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Labor","No Difference","Labor","No Difference","Liberal","Labor","No Difference","Labor","Labor","Liberal","Superannuation","Health","Labor","Undergraduate","Male",57,"Australia","Anglican","Middle","Major City",">180,000","3152"
"745","4659032","2019","Labor","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Labor","Labor","Labor","Liberal","Labor","Labor","Labor","Liberal","No Difference","Economy","Superannuation",NA,"Associate Diploma","Male",60,"Australia","Anglican","Middle","Major City","110,001-120,000","3152"
"746","4663299","2016","Greens","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","No Difference","Labor","Labor","Environment","Refugees","Labor","Postgraduate","Male",54,"Australia","No Religion","Middle","Major City","120,001-130,000","3930"
"747","4663299","2019","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Climate","Refugees",NA,"Postgraduate","Male",57,"Australia","No Religion","Middle","Major City","130,001-140,000","3930"
"748","4669811","2016","Liberal","Quite Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Immigration","Immigration",NA,"No Qualification","Female",84,"Australia","Anglican","Middle","Major City","50,001-60,000","3072"
"749","4699880","2019","Labor","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Liberal","Labor","No Difference","Labor","Labor","Liberal","Health","Education",NA,"Trade","Male",61,"Australia","No Religion","None","Major City","50,001-60,000","3127"
"750","4704498","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Labor","Labor","Labor","Labor","No Difference","No Difference","Labor","Labor","No Difference","No Difference","Education","Refugees",NA,"Postgraduate","Female",37,"Australia","Roman Catholic","Middle","Major City",">180,000","3088"
