"","year","Respondent_ID_2016","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref"
"826","2019","3445586","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Taxation","Health",NA
"827","2019","3446932","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Refugees","Environment",NA
"828","2019","3491283","Labor","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Education",NA
"829","2019","3503189","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Refugees",NA
"830","2019","3506670","Greens","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Education","Health","Labor"
"831","2019","3513407","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"832","2019","3528220","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Liberal","Liberal","No Difference","Labor","No Difference","No Difference","No Difference","Labor","Liberal","Liberal","Taxation","Superannuation",NA
"833","2019","3533452","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA
"834","2019","3546918","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","No Difference","No Difference","Labor","Labor","Liberal","Labor","Labor","Labor","Liberal","Liberal","Climate","Health",NA
"835","2019","3553117","Independent","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Climate","Health","Labor"
"836","2019","3559660","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","No Difference","Liberal","Labor","Labor","No Difference","No Difference","Health","Climate",NA
"837","2019","3571803","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA
"838","2019","3573751","National","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Economy",NA
"839","2019","3577072","National","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"840","2019","3604397","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Labor","No Difference","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Environment","Climate",NA
"841","2019","3633118","Labor","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Refugees",NA
"842","2019","3637510","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","No Difference","No Difference","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Climate","Refugees",NA
"843","2019","3651451","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA
"844","2019","3694506","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Taxation",NA
"845","2019","3703963","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Debt",NA
"846","2019","3708799","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"847","2019","3711617","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Health","Economy",NA
"848","2019","3716758","Labor","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Taxation","Health",NA
"849","2019","3726347","Labor","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","No Difference","Labor","Labor","Economy","Health",NA
"850","2019","3730600","Liberal","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Health","Superannuation",NA
"851","2019","3733397","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"852","2019","3734929","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Health",NA
"853","2019","3745382","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Education","Health",NA
"854","2019","3770944","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Labor","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Labor","Labor","Economy","Taxation",NA
"855","2019","3780610","Liberal","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Refugees",NA
"856","2019","3786635","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Labor","Labor","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Debt","Superannuation",NA
"857","2019","3797532","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"858","2019","3798594","Liberal","Not Very Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Not Very Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA
"859","2019","3806775","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Immigration","Refugees",NA
"860","2019","3818277","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Taxation","Health",NA
"861","2019","3819355","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Debt","Superannuation",NA
"862","2019","3822370","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA
"863","2019","3827033","Labor","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Climate","Environment",NA
"864","2019","3827681","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Superannuation",NA
"865","2019","3901410","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","No Difference","Liberal","Liberal","Economy","Climate",NA
"866","2019","3910702","Labor","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Taxation",NA
"867","2019","3927146","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Labor","Liberal","Labor","No Difference","Liberal","Labor","Liberal","No Difference","Liberal","Liberal","Economy","Health",NA
"868","2019","3929784","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Superannuation",NA
"869","2019","3951203","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","No Difference","Education","Economy",NA
"870","2019","3975166","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","No Difference","No Difference","No Difference","Liberal","Environment","Health",NA
"871","2019","3979072","Labor","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","Liberal","Labor","No Difference","Labor","Labor","No Difference","Economy","Taxation",NA
"872","2019","3981131","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Debt","Economy",NA
"873","2019","3983994","Other","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Quite Important","No Difference","Liberal","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Economy","Education","Coalition"
"874","2019","3986961","National","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Debt","Economy",NA
"875","2019","4001969","Liberal","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Liberal","Labor","Labor","Labor","No Difference","Labor","Liberal","Liberal","Health","Economy",NA
"876","2019","4017657","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","No Difference","Labor","Labor","Labor","Labor","Labor","Liberal","Labor","Labor","Labor","Education","Health",NA
"877","2019","4026095","Labor","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","Labor","Environment","Education",NA
"878","2019","4049244","Labor","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Taxation","Health",NA
"879","2019","4051141","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"880","2019","4056054","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Economy","Education",NA
"881","2019","4064791","Liberal","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Superannuation",NA
"882","2019","4086136","Labor","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","No Difference","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","No Difference","Liberal","Liberal","Superannuation","Economy",NA
"883","2019","4107791","National","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Economy",NA
"884","2019","4130623","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA
"885","2019","4137514","Labor","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Taxation",NA
"886","2019","4146765","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"887","2019","4148308","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"888","2019","4166894","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","No Difference","No Difference","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Taxation","Economy",NA
"889","2019","4168954","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"890","2019","4186998","Liberal","Not Very Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Health",NA
"891","2019","4198564","Greens","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Taxation","Environment","Labor"
"892","2019","4209765","Greens","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Liberal","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Liberal","Environment","Climate","Labor"
"893","2019","4241778","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","No Difference","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","Labor","Health","Superannuation",NA
"894","2019","4247369","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Labor","Liberal","Liberal","No Difference","Liberal","Labor","Liberal","No Difference","Labor","Liberal","Taxation","Health",NA
"895","2019","4265365","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Superannuation","Economy",NA
"896","2019","4269174","Labor","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Environment","Climate",NA
"897","2019","4273486","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"898","2019","4296690","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Environment",NA
"899","2019","4300434","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Taxation","Debt",NA
"900","2019","4301746","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Liberal","Labor","Liberal","Labor","Liberal","No Difference","Labor","Labor","No Difference","No Difference","Education","Environment",NA
"901","2019","4306240","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Economy","Health",NA
"902","2019","4313243","Liberal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Labor","Liberal","Liberal","Taxation","Health",NA
"903","2019","4318717","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Labor","No Difference","Labor","Liberal","No Difference","Labor","Labor","Liberal","Liberal","Economy","Taxation",NA
"904","2019","4324444","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Climate","Education",NA
"905","2019","4334888","Nick Xenophon","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","Health","Climate","Labor"
"906","2019","4343550","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA
"907","2019","4345070","Labor","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Refugees","Immigration",NA
"908","2019","4354075","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Climate",NA
"909","2019","4404065","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"910","2019","4439168","Liberal","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Environment",NA
"911","2019","4449395","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"912","2019","4454946","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Taxation",NA
"913","2019","4455856","Independent","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","No Difference","Labor","Labor","Liberal","Labor","No Difference","Labor","No Difference","Liberal","Climate","Refugees","Labor"
"914","2019","4458930","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Health","Education",NA
"915","2019","4464391","Greens","Not Very Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","No Difference","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","No Difference","Environment","Climate","Labor"
"916","2019","4527731","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment",NA
"917","2019","4545102","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Climate","Education",NA
"918","2019","4567550","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Taxation","Superannuation",NA
"919","2019","4578162","Independent","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","No Difference","No Difference","No Difference","No Difference","No Difference","Liberal","No Difference","No Difference","Liberal","Liberal","Health","Superannuation","Coalition"
"920","2019","4580959","Liberal","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"921","2019","4582402","Greens","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Climate","Environment","Labor"
"922","2019","4615264","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"923","2019","4620990","Labor","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Education",NA
"924","2019","4631048","Liberal","Extremely Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Labor","Labor","Liberal","Liberal","Economy","Taxation",NA
