"","Respondent_ID_2016","year","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"1223","3975027","2016","Bachelor","Female",54,"Australia","Roman Catholic","Middle","Major City",">180,000","4169"
"1224","3975027","2019","Undergraduate","Female",57,"Australia","Roman Catholic","Middle","Major City",">180,000","4169"
"1225","3975166","2019","Non-Trade","Female",52,"Australia","Anglican","Working","Large Town","25,001-30,000","4869"
"1226","3975166","2016","Non-Trade","Female",49,"Australia","Anglican","Working","Major City","25,001-30,000","4869"
"1227","3979072","2016","Postgraduate","Female",72,"Australia","No Religion","Middle","Major City","70,001-80,000","4068"
"1228","3979072","2019","Postgraduate","Female",75,"Australia","No Religion","Middle","Major City","60,001-70,000","4068"
"1229","3981131","2016","No Qualification","Male",43,"ESB","No Religion","None","Rural","80,001-90,000","4554"
"1230","3981131","2019","No Qualification","Male",46,"ESB","No Religion","None","Rural","150,001-160,000","4554"
"1231","3983994","2016","Associate Diploma","Male",61,"Australia","Presbyterian","Working","Major City","90,001-100,000","4074"
"1232","3983994","2019","Associate Diploma","Male",64,"Australia","Presbyterian","Working","Major City","130,001-140,000","4074"
"1233","3986961","2019","Bachelor","Male",67,"Australia","Methodist","Working","Rural","15,001-20,000","4610"
"1234","3986961","2016","Bachelor","Male",64,"Australia","Methodist","Working","Rural","35,001-40,000","4610"
"1235","4001969","2016","Undergraduate","Female",32,"Australia","Roman Catholic","Working","Large Town","60,001-70,000","4570"
"1236","4001969","2019","Undergraduate","Female",35,"Australia","Roman Catholic","Middle","Large Country Town","140,001-150,000","4570"
"1237","4010108","2016","Bachelor","Male",39,"NESB","Christian","Working","Major City","70,001-80,000","4215"
"1238","4010108","2019","Bachelor","Male",42,"NESB","Christian","Working","Major City","80,001-90,000","4215"
"1239","4017657","2016","Postgraduate","Female",38,"Australia","No Religion","Middle","Large Town","140,001-150,000","4670"
"1240","4017657","2019","Postgraduate","Female",41,"Australia","No Religion","Middle","Large Town","140,001-150,000","4670"
"1241","4018377","2019","No Qualification","Female",68,"Australia","Methodist","Working","Major City","60,001-70,000","4034"
"1242","4018377","2016","No Qualification","Female",65,"Australia","Methodist","Middle","Major City","60,001-70,000","4034"
"1243","4022673","2016","Trade","Male",87,"NESB","Roman Catholic","Working","Major City","15,001-20,000","4217"
"1245","4026095","2016","Bachelor","Female",69,"Australia","No Religion","Middle","Major City","25,001-30,000","4507"
"1246","4026095","2019","Bachelor","Female",72,"Australia","No Religion","Middle","Major City","30,001-35,000","4507"
"1247","4049244","2016","Postgraduate","Male",57,"Australia","Roman Catholic","Middle","Major City","80,001-90,000","4053"
"1248","4049244","2019","Bachelor","Male",60,"Australia","Roman Catholic","Working","Major City","100,001-110,000","4053"
"1249","4049483","2016","Postgraduate","Male",44,"NESB","No Religion","Middle","Major City","90,001-100,000","4066"
"1250","4049483","2019","Postgraduate","Male",47,"NESB","Hindu","None","Major City","15,001-20,000","4066"
"1251","4051141","2019","Postgraduate","Male",86,"Australia","Roman Catholic","Middle","Major City","45,001-50,000","4159"
"1252","4051141","2016","Postgraduate","Male",83,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","4159"
"1253","4056054","2016","Trade","Male",71,"ESB","No Religion","Working","Rural","30,001-35,000","4800"
"1254","4056054","2019","Trade","Male",74,"ESB","No Religion","Working","Rural","25,001-30,000","4800"
"1255","4064791","2016","Associate Diploma","Male",63,"Australia","Methodist","Middle","Large Town","60,001-70,000","4227"
"1256","4064791","2019","Associate Diploma","Male",66,"Australia","Methodist","Middle","Major City","50,001-60,000","4227"
"1257","4080525","2016","No Qualification","Male",76,"Australia","Anglican","Working","Small Country Town","10,001-15,000","4580"
"1258","4080525","2019","Non-Trade","Male",79,"Australia","Anglican","Working","Small Country Town","15,001-20,000","4580"
"1259","4086136","2019","No Qualification","Male",59,"Australia","Roman Catholic","Working","Large Country Town","90,001-100,000","4558"
"1260","4086136","2016","Non-Trade","Male",56,"Australia","Roman Catholic","Working","Large Town","50,001-60,000","4558"
"1261","4095443","2016","Postgraduate","Female",80,"ESB","Anglican","Middle","Large Country Town","20,001-25,000","4575"
"1262","4095443","2019","Bachelor","Female",83,"ESB","Anglican","Middle","Small Country Town","15,001-20,000","4575"
"1263","4107791","2016","No Qualification","Male",80,"Australia","Methodist","Middle","Rural","60,001-70,000","4798"
"1265","4130623","2016","Postgraduate","Female",59,"Australia","Anglican","Middle","Large Town","35,001-40,000","4218"
"1266","4130623","2019","No Qualification","Female",62,"Australia","Anglican","Middle","Major City","35,001-40,000","4218"
"1267","4137514","2019","Bachelor","Male",66,"Australia","Roman Catholic","Middle","Rural","80,001-90,000","4361"
"1268","4137514","2016","Bachelor","Male",63,"Australia","Roman Catholic","Middle","Rural","100,001-110,000","4361"
"1269","4146765","2016","Undergraduate","Male",65,"Australia","Presbyterian","Working","Major City","50,001-60,000","4207"
"1270","4146765","2019","Bachelor","Male",68,"Australia","Presbyterian","Working","Major City","60,001-70,000","4207"
"1271","4148308","2016","Bachelor","Male",59,"Australia","Lutheran","Middle","Rural","60,001-70,000","4519"
"1272","4148308","2019","Non-Trade","Male",62,"Australia","Lutheran","Middle","Rural","60,001-70,000","4519"
"1273","4166894","2016","Postgraduate","Female",26,"Australia","Roman Catholic","Middle","Large Town","160,001-180,000","4870"
"1274","4166894","2019","Postgraduate","Female",29,"Australia","Roman Catholic","Middle","Major City",">180,000","4870"
"1275","4168954","2016","Trade","Female",65,"ESB","Jewish","Middle","Major City","30,001-35,000","4214"
"1276","4168954","2019","Associate Diploma","Female",68,"NESB","Jewish","Middle","Major City","30,001-35,000","4214"
"1277","4186998","2019","Postgraduate","Male",65,"ESB","No Religion","Middle","Major City","60,001-70,000","4810"
"1278","4186998","2016","Postgraduate","Male",62,"ESB","No Religion","Middle","Major City","160,001-180,000","4810"
"1279","4198564","2016","Non-Trade","Male",30,"Australia","No Religion","Middle","Major City",">180,000","4120"
"1280","4198564","2019","Non-Trade","Male",33,"Australia","No Religion","Middle","Major City",">180,000","4120"
"1281","4199813","2016","Postgraduate","Female",43,"ESB","Anglican","Middle","Major City",">180,000","4061"
"1282","4199813","2019","Postgraduate","Female",46,"ESB","No Religion","Middle","Major City",">180,000","4061"
"1283","4209765","2016","Trade","Male",50,"Australia","No Religion","None","Rural","15,001-20,000","4472"
"1284","4209765","2019","Trade","Male",53,"Australia","No Religion","Working","Rural","30,001-35,000","4472"
"1285","4221783","2019","Trade","Male",78,"NESB","Lutheran","Working","Major City","30,001-35,000","4207"
"1286","4221783","2016","Bachelor","Male",75,"NESB","Lutheran","Middle","Major City","35,001-40,000","4207"
"1287","4222459","2016","No Qualification","Male",69,"Australia","Baptist","Working","Rural","15,001-20,000","4306"
"1288","4222459","2019","No Qualification","Male",72,"Australia","Baptist","Working","Rural","20,001-25,000","4306"
"1289","4241778","2016","No Qualification","Male",59,"Australia","Anglican","Working","Major City","70,001-80,000","5092"
"1290","4241778","2019","No Qualification","Male",62,"Australia","No Religion","Middle","Major City","70,001-80,000","5092"
"1291","4247369","2016","Trade","Male",59,"Australia","Methodist","Working","Major City","40,001-45,000","5159"
"1292","4247369","2019","Trade","Male",61,"Australia","Methodist","Working","Major City","50,001-60,000","5159"
"1293","4255558","2019","Postgraduate","Male",64,"Australia","Anglican","Upper","Major City","150,001-160,000","5076"
"1294","4255558","2016","Postgraduate","Male",61,"Australia","Anglican","Middle","Major City","140,001-150,000","5076"
"1295","4265365","2016","Non-Trade","Female",51,"Australia","Anglican","Middle","Major City","110,001-120,000","5045"
"1296","4265365","2019","Non-Trade","Female",54,"Australia","Methodist","Middle","Major City",">180,000","5045"
"1297","4269174","2019","Associate Diploma","Female",66,"Australia","Methodist","Working","Major City","50,001-60,000","5162"
"1298","4269174","2016","Associate Diploma","Female",63,"Australia","Methodist","Working","Major City","50,001-60,000","5162"
"1299","4272096","2019","Postgraduate","Female",50,"Australia","Lutheran","Middle","Major City","120,001-130,000","5112"
"1300","4272096","2016","Postgraduate","Female",47,"Australia","Lutheran","Middle","Major City","140,001-150,000","5112"
"1301","4273486","2019","Bachelor","Male",35,"Australia","No Religion","Middle","Major City","100,001-110,000","5085"
"1302","4273486","2016","Bachelor","Male",32,"Australia","No Religion","Middle","Major City","90,001-100,000","5085"
"1303","4274455","2016","Bachelor","Female",38,"ESB","Anglican","Middle","Major City","100,001-110,000","5042"
"1304","4274455","2019","Postgraduate","Female",41,"ESB","Anglican","Middle","Major City","80,001-90,000","5042"
"1305","4296690","2019","No Qualification","Female",76,"Australia","No Religion","Middle","Major City","40,001-45,000","5089"
"1306","4296690","2016","No Qualification","Female",73,"Australia","No Religion","Working","Major City","35,001-40,000","5089"
"1307","4297208","2016","Non-Trade","Female",68,"Australia","No Religion","Middle","Major City","60,001-70,000","5062"
"1309","4300434","2016","Postgraduate","Male",50,"Australia","No Religion","Middle","Major City",">180,000","5089"
"1310","4300434","2019","Postgraduate","Male",53,"Australia","No Religion","Middle","Major City",">180,000","5089"
"1311","4301746","2016","No Qualification","Female",35,"Australia","No Religion","Working","Major City","90,001-100,000","5108"
"1312","4301746","2019","No Qualification","Female",38,"Australia","No Religion","Working","Major City","120,001-130,000","5108"
"1313","4302693","2019","Undergraduate","Female",67,"Australia","Baptist","Middle","Major City","30,001-35,000","5093"
"1314","4302693","2016","Undergraduate","Female",64,"Australia","Baptist","Working","Major City","100,001-110,000","5093"
"1315","4306240","2016","Trade","Male",68,"Australia","Buddhist","Working","Major City","35,001-40,000","5162"
"1316","4306240","2019","Non-Trade","Male",71,"Australia","Buddhist","Working","Major City","30,001-35,000","5162"
"1317","4313243","2016","Trade","Male",69,"Australia","Roman Catholic","Middle","Major City","70,001-80,000","5022"
"1318","4313243","2019","Trade","Male",72,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","5022"
"1319","4317449","2016","Postgraduate","Female",72,"ESB","Pentecostalism","Working","Major City","25,001-30,000","5108"
"1321","4318717","2019","Postgraduate","Female",63,"Australia","No Religion","None","Major City","45,001-50,000","5067"
"1322","4318717","2016","Bachelor","Male",27,"Australia","No Religion","Middle","Major City",">180,000","5067"
"1323","4324398","2016","Postgraduate","Female",76,"NESB","No Religion","Middle","Major City","10,001-15,000","5069"
"1325","4324444","2016","Postgraduate","Male",70,"ESB","Anglican","Middle","Major City","70,001-80,000","5062"
"1326","4324444","2019","Postgraduate","Male",73,"ESB","No Religion","Middle","Major City","60,001-70,000","5062"
"1328","4327447","2019","Undergraduate","Female",73,"NESB","No Religion","Middle","Major City","40,001-45,000","5069"
"1329","4334888","2016","Trade","Male",85,"Australia","Anglican","Middle","Large Country Town","35,001-40,000","5211"
"1330","4334888","2019","Trade","Male",88,"Australia","No Religion","Middle","Large Country Town","40,001-45,000","5211"
"1331","4343550","2019","Bachelor","Female",51,"Australia","No Religion","Working","Large Town","50,001-60,000","5167"
"1332","4343550","2016","Bachelor","Female",48,"Australia","No Religion","Middle","Large Town","45,001-50,000","5167"
"1333","4345070","2016","Postgraduate","Male",59,"Australia","No Religion","Middle","Major City","160,001-180,000","5041"
"1334","4345070","2019","Postgraduate","Male",62,"Australia","No Religion","Middle","Major City",">180,000","5041"
"1335","4345636","2016","Postgraduate","Male",41,"Australia","Roman Catholic","Middle","Major City",">180,000","5041"
"1336","4345636","2019","Postgraduate","Male",44,"Australia","Roman Catholic","Middle","Major City","120,001-130,000","5041"
"1337","4345820","2016","Undergraduate","Female",64,"NESB","Other","Working","Rural","15,001-20,000","5523"
"1338","4345820","2019","Bachelor","Female",67,"NESB","No Religion","Working","Rural","30,001-35,000","5523"
"1341","4354075","2016","Bachelor","Female",49,"ESB","No Religion","Working","Major City","60,001-70,000","5014"
"1342","4354075","2019","Bachelor","Female",52,"ESB","No Religion","Middle","Major City","60,001-70,000","5014"
"1343","4356892","2016","Trade","Male",77,"Australia","No Religion","Working","Major City","35,001-40,000","5012"
"1344","4356892","2019","Trade","Male",80,"Australia","No Religion","Working","Major City","25,001-30,000","5012"
"1345","4361188","2016","No Qualification","Male",56,"Australia","Presbyterian","Middle","Major City","90,001-100,000","5045"
"1346","4361188","2019","No Qualification","Male",59,"Australia","Methodist","Middle","Major City","45,001-50,000","5045"
"1348","4363041","2016","Non-Trade","Male",75,"ESB","Anglican","None","Large Town","25,001-30,000","5112"
"1349","4391864","2016","No Qualification","Male",69,"Australia","Roman Catholic","Middle","Rural","20,001-25,000","5245"
"1350","4391864","2019","Non-Trade","Male",72,"Australia","Roman Catholic","Middle","Rural","10,001-15,000","5245"
"1351","4404065","2016","No Qualification","Male",67,"Australia","Anglican","Middle","Rural","160,001-180,000","5460"
"1352","4404065","2019","No Qualification","Male",70,"Australia","No Religion","Middle","Rural",">180,000","5460"
"1353","4423783","2016","Non-Trade","Female",57,"Australia","Anglican","Working","Major City","50,001-60,000","7248"
"1354","4423783","2019","No Qualification","Female",60,"Australia","Anglican","Working","Major City","50,001-60,000","7248"
"1355","4429589","2016","Undergraduate","Male",51,"NESB","Roman Catholic","Middle","Large Country Town","15,001-20,000","7011"
"1356","4429589","2019","Trade","Male",54,"NESB","Roman Catholic","None","Major City","25,001-30,000","7011"
"1357","4431520","2019","Bachelor","Female",62,"ESB","Anglican","Middle","Rural","70,001-80,000","7020"
"1358","4431520","2016","Bachelor","Female",59,"NESB","Anglican","Middle","Rural","70,001-80,000","7020"
"1359","4439168","2016","Bachelor","Male",55,"Australia","No Religion","Upper","Major City",">180,000","7000"
"1360","4439168","2019","Bachelor","Male",58,"Australia","No Religion","Upper","Major City",">180,000","7000"
"1361","4449395","2016","Postgraduate","Male",61,"Australia","Roman Catholic","Middle","Major City",">180,000","7008"
"1362","4449395","2019","Postgraduate","Male",64,"Australia","Roman Catholic","Middle","Major City","90,001-100,000","7008"
"1363","4454946","2016","Trade","Female",55,"Australia","Methodist","Working","Large Town","60,001-70,000","7315"
"1364","4454946","2019","Trade","Female",58,"Australia","Methodist","Working","Large Town","50,001-60,000","7315"
"1365","4455856","2019","Postgraduate","Female",62,"Australia","Anglican","Middle","Major City","80,001-90,000","7008"
"1366","4455856","2016","Postgraduate","Female",59,"Australia","Anglican","Middle","Major City","80,001-90,000","7008"
"1367","4458930","2016","No Qualification","Female",38,"Australia","Anglican","Working","Small Country Town","70,001-80,000","7170"
"1368","4458930","2019","Non-Trade","Female",41,"Australia","Anglican","Working","Small Country Town","80,001-90,000","7170"
"1369","4464391","2016","Bachelor","Female",31,"Australia","No Religion","Middle","Major City","70,001-80,000","7052"
"1370","4464391","2019","Postgraduate","Female",34,"Australia","No Religion","Middle","Major City","90,001-100,000","7052"
"1371","4469951","2016","Non-Trade","Female",79,"Australia","No Religion","Middle","Major City","25,001-30,000","7005"
"1373","4489128","2019","Bachelor","Female",60,"Australia","No Religion","Middle","Major City","35,001-40,000","3078"
"1374","4489128","2016","Bachelor","Female",57,"Australia","No Religion","Middle","Major City","30,001-35,000","3078"
"1375","4505064","2016","Postgraduate","Female",38,"Australia","No Religion","Middle","Major City","100,001-110,000","3052"
"1376","4505064","2019","Postgraduate","Female",41,"Australia","No Religion","Middle","Major City",">180,000","3052"
"1377","4527731","2019","Postgraduate","Male",39,"Australia","No Religion","Middle","Major City","130,001-140,000","3015"
"1378","4527731","2016","Bachelor","Male",36,"Australia","No Religion","Middle","Major City","60,001-70,000","3015"
"1380","4545102","2016","Postgraduate","Female",79,"Australia","No Religion","Middle","Major City","50,001-60,000","3079"
"1381","4567550","2019","Bachelor","Male",60,"Australia","Roman Catholic","Middle","Major City","130,001-140,000","3082"
"1382","4567550","2016","Postgraduate","Male",57,"Australia","Roman Catholic","Middle","Major City","110,001-120,000","3082"
"1383","4572997","2016","No Qualification","Female",66,"Australia","Roman Catholic","Middle","Major City","15,001-20,000","3075"
"1384","4572997","2019","No Qualification","Female",69,"Australia","Roman Catholic","Working","Major City","25,001-30,000","3075"
"1385","4578162","2019","Bachelor","Female",54,"Australia","Methodist","Middle","Rural","150,001-160,000","3424"
"1386","4578162","2016","Bachelor","Female",51,"Australia","Methodist","Working","Rural","150,001-160,000","3424"
"1387","4580959","2019","Bachelor","Female",54,"Australia","Roman Catholic","Middle","Major City","80,001-90,000","3031"
"1388","4580959","2016","Bachelor","Female",51,"Australia","Roman Catholic","Middle","Major City","80,001-90,000","3031"
"1389","4582402","2016","Associate Diploma","Male",70,"Australia","Anglican","Working","Large Town","70,001-80,000","3280"
"1390","4582402","2019","Associate Diploma","Male",73,"Australia","No Religion","Middle","Large Town","70,001-80,000","3280"
"1391","4592349","2016","Trade","Female",46,"Australia","Methodist","Working","Small Country Town","35,001-40,000","3525"
"1392","4592349","2019","Non-Trade","Female",49,"Australia","Methodist","Working","Rural","60,001-70,000","3525"
"1393","4600295","2019","Postgraduate","Female",74,"Australia","No Religion","Middle","Major City","100,001-110,000","3068"
"1394","4600295","2016","Postgraduate","Female",71,"Australia","No Religion","Middle","Major City","90,001-100,000","3068"
"1395","4610478","2019","Bachelor","Male",46,"Australia","No Religion","Middle","Major City","140,001-150,000","3195"
"1396","4610478","2016","Bachelor","Male",43,"Australia","No Religion","Middle","Major City","120,001-130,000","3195"
"1397","4615264","2016","Non-Trade","Male",68,"Australia","No Religion","Middle","Major City","50,001-60,000","3172"
"1398","4615264","2019","No Qualification","Male",71,"Australia","No Religion","Middle","Major City","50,001-60,000","3172"
"1399","4620990","2016","Associate Diploma","Female",74,"Australia","Presbyterian","Middle","Major City","30,001-35,000","3192"
"1400","4620990","2019","Associate Diploma","Female",77,"Australia","No Religion","Middle","Major City","35,001-40,000","3192"
"1402","4622733","2016","Bachelor","Male",43,"NESB","Christian","Middle","Major City","60,001-70,000","3161"
"1403","4631048","2019","Associate Diploma","Female",51,"NESB","Presbyterian","Working","Major City","70,001-80,000","3149"
"1404","4631048","2016","Associate Diploma","Female",48,"NESB","Pentecostalism","Working","Major City","50,001-60,000","3149"
"1405","4631552","2016","Postgraduate","Female",42,"Australia","No Religion","Middle","Small Country Town","25,001-30,000","3444"
"1406","4631552","2019","Postgraduate","Female",45,"Australia","No Religion","Middle","Small Country Town","30,001-35,000","3444"
"1407","4632088","2016","Trade","Male",56,"Australia","Roman Catholic","Working","Large Town","110,001-120,000","3690"
"1408","4632088","2019","Trade","Male",59,"Australia","Roman Catholic","Working","Large Town","60,001-70,000","3690"
"1409","4642269","2016","No Qualification","Female",84,"ESB","Anglican","Working","Large Country Town","20,001-25,000","3340"
"1410","4642269","2019","No Qualification","Female",87,"ESB","Anglican","Working","Large Country Town","10,001-15,000","3340"
"1411","4642869","2019","Bachelor","Female",29,"Australia","No Religion","Middle","Large Town","110,001-120,000","3355"
"1412","4642869","2016","Bachelor","Female",26,"Australia","No Religion","Middle","Large Town","100,001-110,000","3355"
"1413","4644027","2019","Postgraduate","Male",60,"ESB","No Religion","None","Major City","45,001-50,000","3911"
"1414","4644027","2016","Bachelor","Male",57,"ESB","No Religion","None","Major City","40,001-45,000","3911"
"1415","4647092","2016","Postgraduate","Male",62,"Australia","No Religion","Middle","Major City","110,001-120,000","3107"
"1416","4647092","2019","Postgraduate","Male",65,"Australia","Methodist","Middle","Major City","120,001-130,000","3107"
"1417","4650238","2016","No Qualification","Male",70,"Australia","Presbyterian","Working","Major City","60,001-70,000","3177"
"1418","4650238","2019","No Qualification","Male",73,"Australia","Presbyterian","Working","Major City","35,001-40,000","3177"
"1419","4652397","2019","Non-Trade","Male",79,"NESB","Orthodox","Working","Major City","25,001-30,000","3105"
"1420","4652397","2016","Non-Trade","Male",76,"NESB","Orthodox","Working","Major City","30,001-35,000","3105"
"1421","4655627","2019","Associate Diploma","Female",67,"ESB","No Religion","Working","Major City","60,001-70,000","3198"
"1422","4655627","2016","Undergraduate","Female",64,"ESB","No Religion","Working","Major City","45,001-50,000","3198"
"1423","4659032","2016","Undergraduate","Male",57,"Australia","Anglican","Middle","Major City",">180,000","3152"
"1424","4659032","2019","Associate Diploma","Male",60,"Australia","Anglican","Middle","Major City","110,001-120,000","3152"
"1425","4663299","2016","Postgraduate","Male",54,"Australia","No Religion","Middle","Major City","120,001-130,000","3930"
"1426","4663299","2019","Postgraduate","Male",57,"Australia","No Religion","Middle","Major City","130,001-140,000","3930"
"1427","4669811","2019","No Qualification","Female",87,"Australia","Anglican","Middle","Major City","25,001-30,000","3072"
"1428","4669811","2016","No Qualification","Female",84,"Australia","Anglican","Middle","Major City","50,001-60,000","3072"
"1429","4699880","2019","Trade","Male",61,"Australia","No Religion","None","Major City","50,001-60,000","3127"
"1430","4699880","2016","Trade","Male",58,"Australia","No Religion","Middle","Major City","15,001-20,000","3127"
"1431","4704498","2016","Postgraduate","Female",37,"Australia","Roman Catholic","Middle","Major City",">180,000","3088"
"1432","4704498","2019","Postgraduate","Female",41,"Australia","Roman Catholic","Middle","Major City",">180,000","3088"
"1433","4706817","2016","No Qualification","Female",20,"ESB","No Religion","Working","Major City","160,001-180,000","3053"
"1434","4706817","2019","Bachelor","Female",23,"ESB","No Religion","Working","Large Town","70,001-80,000","3053"
"1435","4709267","2016","Associate Diploma","Female",50,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","3199"
"1436","4709267","2019","Associate Diploma","Female",53,"Australia","Roman Catholic","Middle","Major City","70,001-80,000","3199"
"1437","4712504","2019","No Qualification","Female",67,"NESB","Roman Catholic","Working","Major City","20,001-25,000","3337"
"1438","4712504","2016","No Qualification","Female",64,"NESB","Roman Catholic","Working","Large Town","50,001-60,000","3337"
"1440","4716224","2016","Undergraduate","Male",57,"Australia","Roman Catholic","Middle","Major City","30,001-35,000","3156"
"1442","4718016","2019","No Qualification","Female",54,"Australia","No Religion","Working","Major City","60,001-70,000","3810"
"1444","4728630","2019","Postgraduate","Female",59,"Australia","Salvation Army","Middle","Major City","35,001-40,000","3046"
"1445","4734085","2019","Trade","Male",71,"Australia","No Religion","Middle","Major City","100,001-110,000","3186"
"1446","4734085","2016","Trade","Male",68,"Australia","No Religion","Middle","Major City","90,001-100,000","3186"
"1447","4735444","2019","Postgraduate","Male",70,"Australia","No Religion","Middle","Small Country Town","15,001-20,000","3465"
"1448","4735444","2016","Postgraduate","Male",67,"Australia","No Religion","Middle","Large Country Town","25,001-30,000","3465"
"1449","4745485","2016","Postgraduate","Female",69,"NESB","Hindu","Middle","Major City","15,001-20,000","3041"
"1450","4745485","2019","Postgraduate","Female",72,"NESB","Hindu","Middle","Major City","<10,000","3041"
"1452","4748709","2019","Postgraduate","Male",25,"Australia","No Religion","None","Large Town","10,001-15,000","3140"
"1453","4754329","2019","Postgraduate","Male",69,"ESB","No Religion","Middle","Rural","130,001-140,000","3137"
"1454","4754329","2016","Postgraduate","Male",66,"ESB","No Religion","Middle","Major City","150,001-160,000","3137"
"1455","4761931","2019","No Qualification","Male",66,"Australia","No Religion","None","Major City","15,001-20,000","3081"
"1456","4761931","2016","No Qualification","Male",63,"Australia","No Religion","Middle","Major City","80,001-90,000","3081"
"1457","4764552","2016","Associate Diploma","Male",70,"Australia","Anglican","Upper","Major City",">180,000","3186"
"1458","4764552","2019","No Qualification","Male",73,"Australia","Anglican","Upper","Major City",">180,000","3186"
"1459","4765740","2016","Bachelor","Male",29,"NESB","Buddhist","Working","Major City","45,001-50,000","3072"
"1461","4765752","2019","Bachelor","Female",56,"Australia","No Religion","Middle","Major City","130,001-140,000","3016"
"1462","4765752","2016","Postgraduate","Female",53,"Australia","No Religion","Middle","Major City","110,001-120,000","3016"
"1463","4791312","2019","Postgraduate","Female",67,"Australia","Anglican","Middle","Rural","70,001-80,000","3658"
"1464","4791312","2016","Postgraduate","Female",64,"Australia","Anglican","Middle","Rural","110,001-120,000","3658"
"1465","4792821","2016","Postgraduate","Female",53,"Australia","No Religion","Middle","Major City","160,001-180,000","3056"
"1466","4792821","2019","Postgraduate","Female",56,"Australia","No Religion","Middle","Major City",">180,000","3056"
"1467","4800005","2016","Non-Trade","Male",70,"Australia","Anglican","Middle","Major City","110,001-120,000","3040"
"1468","4800005","2019","Non-Trade","Male",73,"Australia","Anglican","Working","Major City","80,001-90,000","3040"
"1469","4800485","2019","Bachelor","Female",39,"Australia","No Religion","Middle","Major City",">180,000","3113"
"1470","4800485","2016","Bachelor","Female",36,"Australia","No Religion","Middle","Major City","130,001-140,000","3113"
"1471","4809390","2019","Postgraduate","Male",45,"NESB","Methodist","Working","Major City","90,001-100,000","3805"
"1472","4809390","2016","Postgraduate","Male",42,"NESB","Presbyterian","Working","Large Country Town","80,001-90,000","3805"
"1473","4829262","2019","Trade","Male",68,"NESB","Roman Catholic","Middle","Large Town","10,001-15,000","3677"
"1474","4829262","2016","Trade","Male",65,"NESB","Roman Catholic","Working","Large Town","15,001-20,000","3677"
"1475","4835017","2019","Postgraduate","Male",71,"NESB","Anglican","Middle","Major City","30,001-35,000","3076"
"1476","4835017","2016","Postgraduate","Male",68,"NESB","Anglican","Middle","Major City","25,001-30,000","3076"
"1477","4848133","2019","No Qualification","Male",66,"Australia","No Religion","Working","Major City","60,001-70,000","3153"
"1478","4848133","2016","No Qualification","Male",63,"Australia","No Religion","Working","Major City","90,001-100,000","3153"
"1481","4850183","2019","Bachelor","Female",23,"Australia","No Religion","Middle","Major City","150,001-160,000","3095"
"1482","4850183","2016","No Qualification","Female",20,"Australia","Roman Catholic","Middle","Major City","110,001-120,000","3095"
"1483","4862643","2019","Trade","Male",71,"Australia","Roman Catholic","Middle","Major City","35,001-40,000","3152"
"1484","4862643","2016","Trade","Male",68,"Australia","Roman Catholic","Middle","Major City","45,001-50,000","3152"
"1485","4867755","2016","Postgraduate","Male",41,"Australia","Anglican","Middle","Major City",">180,000","3166"
"1486","4867755","2019","Postgraduate","Male",44,"Australia","Anglican","Middle","Major City",">180,000","3166"
"1487","4875917","2019","Bachelor","Female",66,"Australia","No Religion","Middle","Large Town","70,001-80,000","3564"
"1488","4875917","2016","Bachelor","Female",63,"Australia","Presbyterian","Middle","Large Country Town","80,001-90,000","3564"
"1489","4882172","2019","Associate Diploma","Female",71,"Australia","Anglican","Middle","Small Country Town","10,001-15,000","3616"
"1490","4882172","2016","Undergraduate","Female",68,"Australia","Anglican","Middle","Small Country Town","25,001-30,000","3616"
"1491","4890902","2019","Trade","Male",61,"Australia","No Religion","Middle","Major City","70,001-80,000","3152"
"1492","4890902","2016","Trade","Male",58,"Australia","No Religion","Working","Major City","70,001-80,000","3152"
"1493","4892760","2016","Bachelor","Female",31,"Australia","Protestant","Middle","Large Town",">180,000","3132"
"1494","4892760","2019","Bachelor","Female",34,"Australia","Protestant","Middle","Major City",">180,000","3132"
"1495","4910001","2019","Associate Diploma","Male",51,"Australia","No Religion","Working","Large Country Town","120,001-130,000","3429"
"1496","4910001","2016","Associate Diploma","Male",48,"Australia","No Religion","Working","Large Country Town",">180,000","3429"
"1497","4916206","2019","Bachelor","Male",67,"NESB","Jewish","None","Major City","50,001-60,000","3161"
"1499","4923339","2019","Postgraduate","Female",76,"Australia","No Religion","Middle","Major City","80,001-90,000","3144"
"1500","4923339","2016","Postgraduate","Female",73,"Australia","No Religion","Middle","Major City","70,001-80,000","3144"
"1501","4924112","2019","Associate Diploma","Male",76,"Australia","Anglican","Middle","Major City","60,001-70,000","3145"
"1502","4924112","2016","Associate Diploma","Male",73,"Australia","Anglican","Middle","Major City","50,001-60,000","3145"
"1503","4925689","2019","Bachelor","Male",27,"Australia","No Religion","Working","Major City","50,001-60,000","3079"
"1504","4925689","2016","No Qualification","Male",24,"Australia","No Religion","Middle","Major City","45,001-50,000","3079"
"1505","4926855","2019","Bachelor","Female",46,"Australia","Roman Catholic","Working","Major City","110,001-120,000","3752"
"1506","4926855","2016","Bachelor","Female",43,"Australia","Roman Catholic","Working","Major City","90,001-100,000","3752"
"1507","4932339","2019","Trade","Female",70,"Australia","Methodist","Working","Small Country Town","10,001-15,000","3888"
