year,Respondent_ID_2016,CED_AEC,CED_ABS,PANEL_FLAG,Mode,A1,A2_1,A2_2,A2_3,A2_4,A3,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A8_1,A8_2,A8_3,A8_4,A8_5,A8_6,A8_7,A10,A11,A12,A13_1,A13_2,A13_3,A13_4,A13_5,A13_6,A13_7,A14_1,A14_4,A14_5,A14_6,B1,B1_other,B2,B3,B4,B5,B6,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1,B9_2,B9_1_other,B9_2_other,B10,B11_1,B11_2,B12,B13,B14,B15_1,B15_2,B15_3,B15_4,B15_5,B15_6,B15_7,B15_8,B16,B17,B18_1,B18_2,B18_3,B18_4,C1_1,C1_2,C1_5,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_9,C4,C5,C6,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C9,C10,C11,C12,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D3_1,D3_2,D4_1,D4_2,D5_1,D5_2,D6_1,D6_2,D7_1,D7_2,D8_1,D8_2,D8_3,D8_4,D8_5,D8_6,D8_7,D8_8,D8_9,D8_10,D12_1,D12_2,D13_1,D13_2,D13_3,D13_4,D13_5,D13_6,E1,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E3,E4,E5,E6_1,E6_2,E6_3,E6_4,E6_5,E6_6,E6_7,E7,E8_1,E8_2,F1,F2,F3,F4,F5_1,F5_2,F5_3,F5_4,F5_5,F5_6,F6_1,F6_2,F6_3,F6_4,F7,F8_1,F8_2,F8_3,F8_4,F9,F10_1,F10_2,F10_3,F10_4,F10_5,F10_6,G1_Age,G2,G3,G4,G4_other,G5_Work,G5_A,G5_B,G5_C,G5_Code,G5_D,G5_E,G5_F,G6,H1,H2,H3_1,H3_2,H3_3,H4,H5_1,H5_2,H6,H6_other,H7,H8,H9,H10,H11,H15,H16,H17,H18,H19,H20,H20_other,H21_Work,H21_A,H21_B,H21_2d,H21_4d,H22,H23,H24,H25,H25_other,H26,devicetype,detailedoutcome,Final_STATE,Final_PCODE,wt_aec,wt_enrolled,wt_gnaf
2,2849206,-99,-99,1,2,2,3,2,3,3,2,2,3,2,4,4,4,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,3,2,4,0,0,0,0,0,1,0,0,0,1,0,1, ,2,1,2,2,3,3,5,5,5,999,999,1,1, , ,2, , ,1,4,3,0,1,1,1,0,0,0,0,5,3,6,5,6,5,5,6,5,2,2,3,2,3,2,2,3,2,3,3,2,2,1,2,2,2,1,2,5,2,3,2,2,1,2,2,2,2,1,2,2,2,3,998,3,3,3,3,998,3,3,3,7,2,4,4,3,2,4,4,3,3,3,3,2,3,2,3,2,2,2,3,4,5,3,3,2,2,3,3,4,2,3,2,2,1,2,2,998,3,4,3,2,3,3,1,3,3,3,3,1,2,3,2,2,2,2,2,2,2,2,3,4,3,3,5,2,4,2,3,2,1,998,998,998,998,1,16,1,1,96,-99,1,-99,-99,-99,5,5,2,2,2,2,1954,1,1,1,-99,2,2,1, ,1,3,1,1,2,2,4,5,1,1, ,-99, ,-99,-99, ,-99, , , , , ,1,0,1,1,-99, ,1.30159559618238,.718646711386775
2,2861839,-99,-99,1,2,2,2,3,2,2,2,2,4,3,4,4,4,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,2,3,1,0,0,0,1,0,0,0,0,1,0,6, , ,1,4,4,2,2,4,3,6,8,6,2,2, , ,2, , ,2,6,1,0,1,0,0,0,0,0,0,5,3,3,6,2,2,5,6,3,3,2,3,2,3,2,3,4,3,4,3,1,2,1,2,1,1,1,1,4,2,2,5,2,2,1,1,3,1,2,1,2,2,3,998,1,1,3,3,998,3,998,3,6,4,5,3,3,2,3,3,2,2,2,2,3,4,3,4,2,5,2,5,3,4,2,4,1,4,4,4,2,3,3,1,3,3,1,2,1,1,4,1,3,2,4,3,1,4,3,2,1,3,2,2,3,3,2,1,2,2,1,3,4,3,2,3,4,3,3,2,2,1,998,1,1,1,2,17,7,3,2,-99,1,-99,-99,-99,2,5,3,2,1,2,1964,1,1,1,-99,998,998,7, ,6,2,2,2,2,2,4,21,1,1,1,-99,1,-99,-99,1,-99,2,1,2,6, ,1,0,1,1,-99, ,.986359114599058,.816538972526119
2,2865072,-99,-99,1,1,1,1,1,1,3,1,1,3,3,4,4,4,1,0,0,0,0,0,0,0, , , , , , , ,1,1,4,0,0,0,0,1,0,0,0,0,1,0,1, ,2,1,2,2,2,1,5,7,2,5,5,1,1, , ,2, , ,1,1,1,1,0,0,0,0,0,0,0,3,3,8,5,1,0,3,5,0,3,2,2,3,4,4,3,4,4,2,2,999,2,1,1,2,2,1,2,3,3,3,1,2,2,2,3,3,2,3,3,1,2,2,3,3,3,3,2,2,3,2,1,999, ,4,5,3,3,5,5,3,3,2,3,3,3,1,2,1,3,2,2,97,97,2,2,2,2,2,2,3,2,1,1,2,2,1,2,2,4,4,4,4,2,3,1,1,3,4,3,1,2,3,1,1,999,999,999,999,999,1,2,4,2,1,5,2,2,3,3,3,2,2,2,2,1,1,15,0,999,5,-99,1,-99,-99,-99,1,1,2,1,1,1,1949,1,1,1,-99,2,2,2, ,6,2,1,2,2,3,4,6,1,1,5,-99,1,-99,-99,6,-99,2,1,1,2, ,1, ,1,1,-99, ,.733771522580971,.709986182043285
2,2866919,-99,-99,1,2,1,1,1,1,3,1,1,3,2,4,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0,0,1,0,6, , ,1,1,2,1,1,5,8,2,8,1,999,999, , , , , ,2,2,1,0,1,1,0,0,0,0,0,5,1,8,2,5,0,0,2,0,2,3,4,3,4,3,2,4,4,3,3,1,2,2,2,2,2,1,2,3,1,3,2,2,1,1,3,3,1,1,3,1,1,2,2,2,2,2,3,2,998,2,2,2,3,3,3,2,2,3,3,2,2,1,1,5,4,3,5,2,1,3,5,4,3,1,1,1,1,1,1,4,3,3,1,3,1,1,4,1,1,4,1,3,1,5,1,1,2,4,4,2,3,4,1,3,3,3,2,3,3,3,3,3,2,4,5,1,2,4,2,4,1,2,998,998,2,1,17,999,1,1,-99,1,-99,-99,-99,7,5,2,2,2,1,1952,2,2,2,-99,2,998,7, ,6,2,1,2,2,3,5,4,1,1,5,-99,1,-99,-99,2,-99,2,1,2,6, ,1,0,1,1,-99, ,.441907118032321,.278511601376747
2,2869570,-99,-99,1,2,2,3,1,1,4,1,2,4,4,4,4,4,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,4,0,0,0,0,1,0,0,0,0,1,0,1, ,2,1,1,4,1,1,8,9,2,10,0,1,1, , ,2, , ,1,1,1,1,0,0,0,0,0,0,0,2,1,8,3,8,0,3,8,0,1,1,3,2,1,2,1,2,2,3,1,4,3,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,3,2,2,1,2,2,3,2,2,2,2,2,998,2,10,1,3,3,2,1,2,2,1,1,2,2,3,3,2,3,2,3,2,3,4,3,4,3,3,4,3,4,2,3,3,3,3,2,3,4,1,1,1,2,3,3,4,2,2,3,2,1,2,3,2,1,1,3,3,1,3,3,1,4,5,2,2,4,3,2,3,1,3,1,2,2,1,998,1,17,3,5,1,-99,1,-99,-99,-99,2,5,3,2,1,1,1958,1,1,1,-99,1,1,2, ,5,2,2,1,2,2,5,18,1,1,2,-99,1,-99,-99,2,-99,1,2,2,1, ,1,0,1,1,-99, ,.608072148909718,.476774813538656
2,2877666,-99,-99,1,2,1,4,1,1,2,1,2,4,4,4,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0,0,0,1,0,0,0,0,1,0,6, , ,1,999, ,4,2,5,8,4,8,0,2,2, , ,2, , ,2,2,5,0,0,0,0,0,1,0,0,3,3,5,5,3,0,7,1,0,4,999,3,999,3,4,4,3,2,4,2,1,2,1,2,2,2,1,1,5,3,3,5,2,1,1,2,2,1,2,2,1,2,2,1,1,1,3,3,999,1,2,2,9,10,3,4,3,2,3,3,2,2,1,1,3,2,2,2,2,2,1,3,97,97,2,4,2,3,3,3,3,3,2,3,5,1,2,4,1,1,1,2,1,2,5,999,2,3,2,2,3,2,2,1,1,3,3,1,3,3,2,2,4,1,1,5,2,4,2,2,2,1,2,2,1,998,2,18,12,2,5,-99,1,-99,-99,-99,1,1,3,1,1,1,1951,1,1,1,-99,998,998,2, ,5,2,1,2,1,2,5,14,2,1,5,-99,1,-99,-99,5,-99,3,1,1,2, ,1,0,1,1,-99, ,.343539066490989,.499404632819362
2,2888319,-99,-99,1,2,1,1,1,2,2,1,1,2,1,1,1,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,4, ,1,1,1,2,4,1,2,8,3,9,2,4,4, , ,1,2,2,1,1,4,1,0,0,0,0,0,0,0,2,1,0,8,0,9,7,6,8,2,2,2,2,3,2,1,3,2,3,2,3,2,1,1,1,1,1,1,2,1,1,3,1,2,1,1,3,2,2,1,3,2,2,1,1,1,1,1,1,1,1,3,4,8,3,3,2,2,3,3,2,2,2,1,1,4,2,3,4,2,1,2,2,2,5,5,2,2,5,2,5,5,3,5,4,2,5,5,1,1,2,5,1,4,3,4,1,2,1,2,4,3,1,2,2,3,3,2,3,3,3,3,2,1,3,4,5,2,4,2,1,1,2,2,1,1,2,17,4,3,5,-99,1,-99,-99,-99,2,2,3,1,1,1,1950,1,1,1,-99,2,998,1, ,6,2,1,1,2,2,5,17,1,1,2,-99,1,-99,-99,2,-99,3,1,2,4, ,1,2,1,1,-99, ,.286745042344444,.291730980898825
2,2893674,-99,-99,1,2,2,3,1,3,2,2,2,3,4,4,4,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,1, ,3,1,3,2,2,1,8,8,2,6,0,1,1, , ,2, , ,1,3,1,0,0,1,0,0,0,0,0,2,1,9,2,7,0,3,5,1,2,3,1,2,3,2,2,4,2,2,2,4,4,2,2,2,2,2,2,2,1,1,4,2,2,1,1,2,1,2,1,3,1,2,3,3,2,2,2,2,3,2,2,4,10,3,4,2,2,999,999,2,2,3,2,2,3,3,4,3,3,2,4,97,97,3,3,3,2,2,2,4,3,2,4,4,2,4,3,1,2,1,4,3,3,3,1,1,3,2,1,4,2,1,1,2,3,3,2,3,3,3,3,4,4,4,5,3,2,2,1,4,1,2,1,1,998,1,16,0,7,5,-99,1,-99,-99,-99,1,3,2,1,2,1,1932,1,1,1,-99,998,998,7, ,6,2,1,2,2,2,2,7,1,1,5,-99,1,-99,-99,5,-99,2,1,2,1, ,1,0,1,1,-99, ,.53325721202549,.291730980898825
2,2897736,-99,-99,1,2,2,3,2,4,1,2,2,4,4,4,4,4,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,3,4,1,1,0,0,0,0,0,0,0,1,0,1, ,3,1,5,1,2,2,8,7,4,8,2,1,1, , ,1, , ,2,6,1,0,0,1,0,0,0,0,0,5,2,7,6,6,0,2,4,0,2,2,3,999,2,3,3,3,4,3,2,2,3,2,2,2,2,1,1,4,2,3,1,999,3,2,2,2,1,3,3,2,1,2,1,3,1,2,1,2,1,2,2,6,10,3,2,2,1,3,2,2,1,1,3,3,3,999,1,2,3,2,3,97,97,2,3,3,2,3,2,2,3,3,1,3,1,2,4,1,4,1,1,3,1,4,1,1,2,3,3,4,3,2,2,2,3,3,2,3,3,3,3,5,2,4,5,1,4,3,2,3,1,2,998,1,998,2,16,0,6,5,-99,1,-99,-99,-99,3,1,1,1,2,1,1951,1,1,1,-99,2,2,1, ,5,2,3,2,2,3,3,5,3,1,5,-99,1,-99,-99,5,-99,2,1,2,1, ,1,2,1,1,-99, ,.733771522580971,.709986182043285
2,2899872,-99,-99,1,2,1,4,2,1,2,2,2,4,2,4,4,4,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,4, ,3,1,1,2,4,1,1,0,4,0,10,4,4, , ,2,2,2,1,1,4,1,0,0,0,0,0,0,0,5,1,0,5,0,10,6,0,10,2,1,1,2,1,2,2,2,2,4,4,1,1,2,1,2,2,2,2,5,5,1,5,3,3,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,8,3,5,5,1,1,5,5,2,2,1,1,5,5,5,2,5,5,1,1,2,5,4,2,2,1,2,1,1,1,1,4,5,3,4,2,1,1,3,5,1,3,1,5,1,1,1,3,4,3,1,2,2,3,3,2,3,3,3,5,4,1,4,1,5,3,2,1,1,1,1,1,1,2,1,18,6,3,6,-99,1,-99,-99,-99,8,5,2,1,2,1,1995,1,1,1,-99,6,6,7, ,5,1,5,2,2,3,2,1,1,1, ,-99, ,-99,-99, ,-99, , , , , ,1,1,1,1,-99, ,2.26503998923741,3.36484025389049
2,2899974,-99,-99,1,2,1,2,1,4,1,1,3,3,3,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,2, ,2,1,2,2,4,1,2,8,3,8,1,2,1, , ,2, , ,2,5,2,0,0,0,0,0,1,0,0,2,1,0,8,1,7,10,2,8,1,2,1,1,1,1,1,2,1,3,3,2,1,1,999,999,999,1,1,3,1,1,4,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,4,7,3,4,3,3,3,4,2,3,2,2,1,3,2,3,3,2,1,2,97,5,4,5,1,2,5,1,5,4,3,5,4,3,5,4,1,1,3,5,1,4,3,4,1,3,1,3,1,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,5,2,4,2,1,1,2,2,1,998,2,15,3,3,5,-99,1,-99,-99,-99,5,999,1,1,2,2,1949,1,1,1,-99,1,1,7, ,6,3,1,1,2,3,5,3,1,1, ,-99, ,-99,-99, ,-99, , , , , ,1,1,1,1,-99, ,.399889171952171,.309371640711043
2,2901049,-99,-99,1,2,1,1,1,1,1,1,1,2,2,2,2,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,3,1,4,1,1,0,0,0,0,0,1,0,0,0,6, , ,1,2,2,4,3,5,7,3,9,0,1,1, , ,1, , ,2,1,6,0,0,0,0,0,1,0,0,2,2,7,7,3,3,4,9,3,2,2,3,2,2,4,2,4,3,3,2,3,4,1,1,1,1,2,1,2,3,2,4,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,10,1,3,3,2,2,2,2,1,1,2,2,3,3,3,3,3,3,2,3,2,5,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,2,1,3,2,1,2,3,3,2,3,3,3,3,4,1,2,3,4,2,4,2,3,1,2,1,2,2,1,18,3,2,1,-99,1,-99,-99,-99,2,3,3,1,1,1,1966,1,1,1,-99,1,998,3, ,1,1,1,1,2,2,5,17,4,1, ,-99, ,-99,-99, ,-99, , , , , ,1,0,1,1,-99, ,.405241467534349,1.19496337353504
2,2907736,-99,-99,1,2,1,1,2,3,1,1,1,1,4,4,4,4,1,0,0,0,0,0,0,0, , , , , , , ,1,1,1,0,1,0,0,1,0,0,0,0,0,0,6, , ,1,2,2,4,2,6,8,5,8,3,26,26, , ,1,2,2,2,1,5,0,0,0,0,0,1,0,0,4,3,3,5,3,5,6,8,5,2,2,2,2,3,2,2,3,3,4,2,1,3,1,1,1,1,2,1,3,2,3,5,1,3,1,1,1,2,3,1,2,2,1,998,1,1,3,1,998,1,1,1,1,4,2,5,2,3,2,5,2,3,2,2,3,3,3,3,3,3,1,3,2,3,4,3,2,1,2,1,3,4,4,4,4,3,3,4,1,1,1,5,1,3,3,2,3,2,2,2,3,3,1,1,2,3,2,1,3,3,2,3,5,1,3,3,5,2,4,2,1,1,2,2,1,1,2,18,8,2,6,-99,1,-99,-99,-99,2,5,1,2,2,1,1984,1,1,1,-99,3,998,7, ,6,2,2,1,2,2,5,19,1,1,1,-99,1,-99,-99,5,-99,3,2,2,2, ,1,1,1,1,-99, ,3.30942957991634,3.36484025389049
2,2913432,-99,-99,1,2,1,1,3,3,1,1,1,1,3,4,2,1,1,0,0,0,0,0,0,0, , , , , , , ,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2, ,1,1,1,2,1,1,1,10,5,10,2,2,2, , ,2, , ,2,1,2,1,0,0,0,0,0,0,0,3,1,0,10,0,6,10,0,0,1,1,2,2,1,1,2,2,1,4,2,2,2,2,2,1,1,1,1,2,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,3,3,2,2,3,5,2,3,1,1,1,3,1,3,2,1,1,1,2,2,5,5,1,1,5,3,5,4,3,5,5,4,5,5,1,1,3,5,1,4,4,5,1,1,1,2,4,3,1,4,4,3,3,3,3,3,3,3,4,1,2,2,5,1,5,1,1,1,2,2,1,2,2,16,0,1,1,-99,1,-99,-99,-99,7,5,2,2,1,1,1970,1,1,1,-99,2,2,7, ,6,1,2,1,2,3,4,17,1,1, ,-99, ,-99,-99, ,-99, , , , , ,1,1,1,1,-99, ,.832152674604174,.769899759115871
2,2916057,-99,-99,1,2,2,4,3,4,2,2,2,3,4,4,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,4,0,1,1,0,0,0,0,0,0,1,0,6, , ,2,6,2,2,2,4,3,7,8,2,2,2, , ,1, , ,2,2,4,0,0,1,1,0,1,0,0,3,2,4,4,0,5,2,6,5,3,2,3,2,3,3,2,3,3,3,3,1,3,2,2,2,2,1,1,3,2,2,5,1,3,2,2,1,999,2,1,2,1,2,2,998,1,1,1,2,1,998,998,10,1,3,4,2,2,3,4,2,2,2,3,3,4,2,3,3,3,3,3,2,3,2,3,3,4,2,3,3,3,3,3,3,3,3,4,1,2,1,3,3,2,5,4,2,2,2,1,3,3,3,2,3,2,3,2,2,2,2,3,5,2,4,3,3,2,4,2,2,998,2,998,2,998,1,17,6,3,6,-99,1,-99,-99,-99,2,5,2,2,2,2,1995,2,2,2,-99,1,998,7, ,6,1,2,2,2,3,5,15,1,1, ,-99, ,-99,-99, ,-99, , , , , ,1,0,1,1,-99, ,2.63175641977546,3.56509302826281
2,2916560,-99,-99,1,2,1,1,1,2,4,2,2,4,3,4,4,4,1,0,0,0,0,0,0,0, , , , , , , ,1,1,4,0,0,0,0,1,0,0,0,0,1,0,2, ,2,1,2,2,1,2,3,8,4,8,2,2,2, , ,2, , ,1,1,2,1,0,0,0,0,0,0,0,4,1,1,9,3,6,8,6,5,2,1,1,1,2,2,2,2,2,4,2,1,2,2,2,2,2,2,1,3,4,2,5,3,1,1,1,3,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,8,4,2,4,2,2,3,4,2,2,2,1,2,3,3,3,3,2,2,2,1,2,3,5,2,2,4,2,4,3,3,4,4,3,4,3,1,1,3,4,2,3,4,4,1,2,2,1,3,3,1,2,2,3,3,1,3,3,2,3,2,3,3,2,4,1,4,2,2,1,998,2,998,998,1,18,8,2,1,-99,1,-99,-99,-99,1,1,1,1,2,1,1972,1,1,1,-99,2,2,1, ,4,4,3,2,1,2,5,22,1,1, ,-99, ,-99,-99, ,-99, , , , , ,1,0,1,1,-99, ,.971320206541698,1.00481458046282
2,2929038,-99,-99,1,2,1,3,2,1,1,2,1,4,2,4,4,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,2,0,1,0,0,1,0,0,0,0,1,0,2, ,3,1,1,2,4,1,2,9,4,10,2,2,2, , ,1, , ,1,5,2,0,0,0,0,1,0,0,0,3,2,1,8,2,9,7,7,9,2,2,2,2,2,3,2,3,2,4,3,2,2,1,2,1,1,1,1,3,3,2,4,3,1,1,1,3,2,1,1,2,2,1,1,1,1,1,1,1,1,998,3,4,8,3,3,2,2,4,4,3,2,2,2,2,4,2,4,3,2,2,3,3,5,5,5,1,2,2,1,5,4,2,4,4,3,5,4,1,1,3,5,1,4,3,5,1,3,1,2,4,2,2,2,3,3,2,2,3,3,2,3,3,2,3,3,4,1,4,1,1,1,2,1,1,1,2,18,7,3,1,-99,1,-99,-99,-99,2,5,2,2,2,2,1957,1,1,1,-99,2,1,1, ,3,1,1,2,2,2,5,15,3,1, ,-99, ,-99,-99, ,-99, , , , , ,1,0,1,1,-99, ,.330672487052599,.295289563846466
2,2929474,-99,-99,1,2,1,4,2,4,2,1,2,3,3,4,4,4,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,1, ,1,1,1,1,1,1,5,7,3,8,4,1,1, , ,1, , ,2,1,1,0,1,1,0,0,0,0,0,2,1,8,2,5,0,1,8,1,2,2,3,2,2,3,2,4,3,3,2,3,3,2,2,2,2,1,2,3,1,2,5,3,3,1,1,1,1,3,1,3,1,2,2,2,3,2,3,2,3,998,2,3,4,3,1,2,1,3,1,2,1,1,1,3,3,2,2,2,3,2,3,97,5,4,1,3,3,1,3,3,3,2,2,5,2,3,3,1,2,1,4,3,2,4,2,2,3,2,4,2,1,4,1,3,3,3,1,3,3,2,2,3,1,2,5,3,3,3,2,3,1,2,2,1,1,2,16,6,3,96,-99,1,-99,-99,-99,5,1,2,1,2,2,1943,1,1,1,-99,2,2,1, ,3,3,1,2,2,2,5,5,2,1, ,-99, ,-99,-99, ,-99, , , , , ,1,2,1,1,-99, ,.62072973151133,.309371640711043
2,2931354,-99,-99,1,2,2,2,2,2,2,2,3,4,4,4,4,4,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,2,4,0,0,0,0,1,0,0,0,0,1,0,1, ,3,1,1,1,1,1,3,6,6,5,6,1,1, , ,3, , ,2,1,5,1,0,0,0,0,0,0,0,2,2,8,0,7,0,0,0,5,4,4,4,4,4,4,3,4,4,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,9,10,5,5,3,3,3,3,2,2,999,1,4,1,1,3,2,4,1,3,97,5,1,1,1,1,1,2,5,1,1,1,1,1,1,1,2,2,1,1,5,1,5,1,1,2,2,2,3,2,4,1,2,3,3,1,3,3,2,4,4,2,2,5,2,2,2,2,3,1,1,1,998,2,1,18,3,3,5,-99,1,-99,-99,-99,2,2,3,1,2,2,1950,1,1,1,-99,1,1,3, ,6,3,1,2,2,2,5,6,3,1, ,-99, ,-99,-99, ,-99, , , , , ,1,1,1,1,-99, ,.854135283932314,.752918285689638
2,2932606,-99,-99,1,2,2,1,1,4,4,1,1,4,4,4,4,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,0,0,0,0,0,1,0,1, ,2,1,5,2,1,2,5,5,5,5,0,1,1, , ,1, , ,2,6,1,0,0,1,0,0,0,0,0,2,2,8,2,8,0,0,2,5,4,3,4,3,2,4,4,4,4,3,2,1,2,2,2,2,2,1,1,3,1,1,1,1,1,1,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,9,4,4,3,3,1,1,1,1,1,1,3,3,2,3,2,1,3,2,1,1,2,3,2,4,3,3,1,1,5,3,2,1,3,1,1,2,4,1,2,1,5,1,1,4,1,3,4,2,3,1,1,3,3,1,3,3,1,1,1,4,2,5,1,3,4,3,2,1,1,1,1,2,1,17,1,7,1,-99,1,-99,-99,-99,1,1,1,1,2,2,1978,1,1,1,-99,2,998,7, ,6,2,2,1,1,2,2,17,1,1,1,-99,1,-99,-99,1,-99,1,1,2,999, ,1,1,1,1,-99, ,1.15148704711273,2.50333529981159
2,2935352,-99,-99,1,1,1,1,1,1,1,1,1,1,1,1,999,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,4,1,1,0,0,0,0,0,1,0,0,0,2, ,1,1,1,4,5,1,5,5,5,5,5,2,4, , ,999, ,2,1,1,4,1,0,0,0,0,0,0,0,2,1,0,10,999,999,9,1,8,1,2,2,2,2,2,1,2,2,4,3,1,1,2,1,1,1,1,2,5,1,1,5,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,999, ,4,4,3,3,4,5,2,2,1,1,1,2,1,3,1,1,2,2,97,97,2,5,1,1,4,1,4,3,3,4,4,3,5,3,1,2,2,1,2,1,3,3,1,2,1,2,999,1,4,1,1,3,3,3,3,2,2,4,4,2,2,3,1,3,3,2,1,1,2,2,2,2,2,17,0,7,5,-99,1,-99,-99,-99,9,3,3,1,1,1,1957,1,1,1,-99,2,999,2, ,3,2,999,999,999,999,999,999,999,999,5,-99,1,-99,-99,999,-99,2,999,999,999, ,999, ,0,1,-99, ,.28485075472868,.278511601376747
2,2956651,-99,-99,1,2,2,2,2,3,1,2,2,3,4,4,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,4,0,1,0,0,0,0,0,0,0,1,0,2, ,2,1,3,4,4,1,2,9,3,8,3,2,2, , ,1, , ,2,1,2,0,1,0,0,0,0,0,0,2,2,2,9,3,5,3,6,5,2,2,2,2,2,2,2,3,3,4,3,2,3,2,2,2,2,2,1,4,2,1,5,2,2,2,1,3,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,8,10,2,3,2,2,3,3,2,2,3,2,2,2,2,2,3,3,3,2,3,2,2,2,2,2,2,4,4,3,4,4,4,3,4,3,2,3,3,2,3,2,4,4,2,2,1,1,3,3,2,2,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,2,1,1,2,2,1,998,2,18,3,3,1,-99,1,-99,-99,-99,8,4,3,1,1,2,1971,1,1,1,-99,2,2,19, ,6,2,3,1,2,3,5,15,1,1,1,-99,1,-99,-99,2,-99,2,1,2,2, ,1,0,1,1,-99, ,.967495230697479,.816538972526119
2,2961680,-99,-99,1,2,2,3,1,3,1,1,2,1,3,2,4,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3,2,1,0,1,0,0,0,0,1,0,0,0,2, ,2,1,6,2,3,2,2,7,3,9,1,2,2, , ,1, , ,2,5,2,0,0,0,0,0,1,0,0,3,3,2,8,0,8,7,3,7,2,2,2,2,2,2,2,3,2,4,2,1,2,1,2,2,2,1,1,4,3,4,3,2,2,1,1,2,1,1,1,2,2,1,998,1,1,3,1,1,1,998,998,3,6,3,4,2,2,3,4,2,2,1,1,1,2,2,3,2,2,1,1,2,5,4,3,1,1,4,2,4,3,2,5,4,3,5,3,1,1,3,5,2,2,3,4,1,2,1,2,3,3,1,2,3,3,3,2,3,3,1,4,4,2,3,4,4,2,4,2,1,1,2,1,1,998,1,17,6,2,1,-99,1,-99,-99,-99,2,4,3,1,1,2,1971,1,1,2,-99,1,1,7, ,6,1,5,2,1,2,5,13,2,1, ,-99, ,-99,-99, ,-99, , , , , ,1,2,1,1,-99, ,1.80366605879453,.816538972526119
